http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=286,"Financial Transactions and Reports Analysis Centre of Canada","Intersol Group Ltd.",06002-07-0531,2008-03-04,"0499 - Retreat facilitation","2008-03-04 to 2008-03-31",,10725.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=318,"Financial Transactions and Reports Analysis Centre of Canada","All Seating Corporation",06002-07-0537,2008-03-06,"1231 - Conference chairs",,2008-03-28,11852.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=328,"Financial Transactions and Reports Analysis Centre of Canada","AFSC Inc.",06002-07-0542,2008-03-06,"0460 - Security Equipment",,2008-03-31,13605.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=320,"Financial Transactions and Reports Analysis Centre of Canada","ARC THE HOTEL",06002-07-0556,2008-03-10,"0447 - Financial Intelligence Analysis Course","2008-03-10 to 2008-03-14",,13134.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=300,"Financial Transactions and Reports Analysis Centre of Canada","Cognos Inc.",06002-07-0551,2008-03-11,"0670 - Software Maintenance","2008-03-31 to 2009-03-30",,20559.10,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=303,"Financial Transactions and Reports Analysis Centre of Canada","Softchoice Corporation",06002-07-0558,2008-03-13,"0670 - Software Support Services","2008-03-13 to 2009-03-12",,19995.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=301,"Financial Transactions and Reports Analysis Centre of Canada","Combat Networks",06002-07-0554,2008-03-13,"1227 - Computer Equipment",,2008-03-31,10218.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=287,"Financial Transactions and Reports Analysis Centre of Canada","Intersol Group Ltd.",06002-07-0549,2008-03-25,"0448 - Training Plan","2008-03-31 to 2008-05-30",,23100.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=264,"Financial Transactions and Reports Analysis Centre of Canada","Advanced Policy Concepts Inc.",06002-07-0284,2007-10-01,"0499 - Professional Services","2007-10-01 to 2007-11-30",,20700.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=273,"Financial Transactions and Reports Analysis Centre of Canada","Advanced Policy Concepts Inc.",06002-07-0312,2007-10-01,"0499 - Professional Services","2007-10-01 to 2008-03-31",,18000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=275,"Financial Transactions and Reports Analysis Centre of Canada",HRWARE,06002-07-0285,2007-10-04,"1226 - Annual Maintenance","2007-11-15 to 2008-11-14",,13185.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=265,"Financial Transactions and Reports Analysis Centre of Canada","Cognos Inc.",06002-07-0247,2007-10-09,"0670 - Software Licences",,2007-10-23,59210.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=266,"Financial Transactions and Reports Analysis Centre of Canada","Softchoice Corporation",06002-07-0299,2007-10-12,"0670 - Software Licences",,2007-10-26,10745.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=277,"Financial Transactions and Reports Analysis Centre of Canada","Gunnebo Security Inc.",06002-07-0301,2007-10-16,"1231 - Safes",,2007-10-30,49375.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=267,"Financial Transactions and Reports Analysis Centre of Canada","Xerox Canada Ltd.",06002-07-0300,2007-10-16,"1227 - Computers",,2007-10-31,87503.25,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=268,"Financial Transactions and Reports Analysis Centre of Canada","TopQuadrant Inc.",06002-07-0306,2007-10-17,"0670 - Software Licences",,2007-10-31,29680.81,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=262,"Financial Transactions and Reports Analysis Centre of Canada","CGI Information Systems and Management Consultants",06002-07-0310,2007-10-19,"0499 - Professional Services","2007-10-19 to 2008-03-31",,19000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=274,"Financial Transactions and Reports Analysis Centre of Canada","Groupe Intersol Group",06002-07-0313,2007-10-23,"0444 - Facilitator","2007-10-23 to 2007-11-15",,9900.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=281,"Financial Transactions and Reports Analysis Centre of Canada","ARC THE HOTEL",06002-07-0323,2007-10-29,"0448 - Training","2007-10-29 to 2007-11-02",,9512.39,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=272,"Financial Transactions and Reports Analysis Centre of Canada","Fairmont Chateau Montebello",06002-07-0307,2007-10-31,"0570 - Conference","2007-11-01 to 2007-11-02",,18075.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=269,"Financial Transactions and Reports Analysis Centre of Canada","Printers Plus",06002-07-0335,2007-11-01,"1227 - Computers",,2007-11-09,18954.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=282,"Financial Transactions and Reports Analysis Centre of Canada","Gilmore Doculink International",06002-07-0341,2007-11-09,"0210 - Warehousing &amp; Distributions","2007-12-10 to 2008-12-09",,25000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=270,"Financial Transactions and Reports Analysis Centre of Canada","Capello Audio Electronics Ltd.",06002-07-0345,2007-11-13,"0332 - Audio Visual Equipment",,2007-12-04,21970.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=283,"Financial Transactions and Reports Analysis Centre of Canada","Pluri Vox Media Corp.",06002-07-0346,2007-11-15,"0352 - Multilingual Media Monitoring Services","2007-12-15 to 2008-03-15",,25000.00,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=278,"Financial Transactions and Reports Analysis Centre of Canada","Teknion Roy &amp; Breton Inc.",06002-07-0355,2007-11-23,"1231 - Furniture",,2007-12-03,9580.96,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=259,"Financial Transactions and Reports Analysis Centre of Canada","The Lord Elgin Hotel",06002-07-0353,2007-11-23,"0448 - Training","2007-12-04 to 2007-12-07",,30675.94,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=279,"Financial Transactions and Reports Analysis Centre of Canada","TK Canada Limited",06002-07-0360,2007-11-26,"1231 - Furniture",,2008-01-02,15935.22,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=276,"Financial Transactions and Reports Analysis Centre of Canada","TK Canada Limited",06002-07-0253,2007-11-28,"1231 - Furniture",,2008-01-04,34415.29,
http://www.fintrac-canafe.gc.ca/publications/PD/cd/det-eng.asp?ID=263,"Financial Transactions and Reports Analysis Centre of Canada","Advanced Policy Concepts Inc.",06002-07-0366,2007-11-29,"0499 - Professional Services","2007-12-01 to 2008-03-31",,16200.00,
