http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D25.php,"Telefilm Canada","Mercer (Canada) limit&eacute;e",124045,2010-01-05,"491 Management Consulting","2010-01-05 to 2010-04-01",,20000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D18.php,"Telefilm Canada","Screen Digest Ltd.",123808,2010-01-05,"351 Communications Professional Services not Elsewhere Specified","2010-01-05 to 2011-01-04",,24163.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D19.php,"Telefilm Canada","Screen Digest Ltd.",123810,2010-01-05,"351 Communications Professional Services not Elsewhere Specified","2010-01-05 to 2011-01-04",,24162.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D54.php,"Telefilm Canada","Gilles Trudeau Communications",124168,2010-01-04,"351 Communications Professional Services not Elsewhere Specified","2010-01-04 to 2010-03-31",,10000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D36.php,"Telefilm Canada","Dell Financial Services Canada",123406,2010-01-01,"525 Rental of Computer Equipment","2010-01-01 to 2013-01-01",,16769.28,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D12.php,"Telefilm Canada",Gartner,124156,2010-01-01,"491 Management Consulting","2010-01-01 to 2010-03-31",,46600.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D16.php,"Telefilm Canada","Groupe Informatique TechSolCom",123496,2010-01-01,"472 Information Technology Consultants","2010-01-01 to 2010-03-31",,31000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D28.php,"Telefilm Canada","Groupe Informatique TechSolCom",123494,2010-01-01,"472 Information Technology Consultants","2010-01-01 to 2010-02-15",,19000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D10.php,"Telefilm Canada","L&eacute;vesque, Boh&eacute;mier &amp; Associ&eacute;s Inc.",123492,2010-01-01,"472 Information Technology Consultants","2010-01-01 to 2010-03-31",,35000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D13.php,"Telefilm Canada","Services Conseil M&eacute;th&eacute; Inc.",123497,2010-01-01,"472 Information Technology Consultants","2010-01-01 to 2010-03-31",,44000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009D23.php,"Telefilm Canada",&Eacute;picentre,124189,2010-01-01,"321 Printing Services","2010-01-21 to 2010-02-21",,20719.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C25.php,"Telefilm Canada","CNW Telbec",123708,2009-12-23,"351 Communications Professional Services not Elsewhere Specified","2010-01-01 to 2010-03-31",,10000.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C8.php,"Telefilm Canada","Lan, Stephen",123424,2009-12-18,"331 Exposition Services","2009-12-18 to 2010-03-01",,18500.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C2.php,"Telefilm Canada","Dell Financial Services Canada",123307,2009-12-17,"525 Rental of Computer Equipment","2010-01-01 to 2012-12-31",,12640.94,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C22.php,"Telefilm Canada","M Burgess Consultants Inc.",123485,2009-12-14,"351 Communications Professional Services not Elsewhere Specified","2009-12-14 to 2010-03-30",,15000.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C23.php,"Telefilm Canada","ConciliAccord, Groupe conseil en gestion de conflits Inc.",123385,2009-12-07,"491 Management Consulting","2009-12-07 to 2010-01-20",,11080.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C13.php,"Telefilm Canada","Traductions Tessier S.C.C (Les)",123472,2009-12-07,"494 Translation Services","2009-12-07 to 2013-03-31",,280000.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C14.php,"Telefilm Canada","Institut National de l&#39;Image et du Son (INIS)",123964,2009-12-04,"227 Other Communications Services","2010-12-04 to 2010-03-31",,128730.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C17.php,"Telefilm Canada","Institut National de l&#39;Image et du Son (INIS)",123963,2009-12-04,"227 Other Communications Services","2009-12-04 to 2010-03-31",,56608.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C30.php,"Telefilm Canada","Dell Financial Services Canada",123276,2009-12-01,"525 Rental of Computer Equipment","2009-12-01 to 2012-12-01",,30582.87,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C24.php,"Telefilm Canada","Mercer (Canada) Limit&eacute;e",123688,2009-12-01,"491 Management Consulting","2009-12-01 to 2009-12-24",,10000.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C1.php,"Telefilm Canada","CNW Telbec",123283,2009-11-27,"351 Communications Professional Services not Elsewhere Specified",,2010-02-26,10000.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C4.php,"Telefilm Canada",FPInfomart,123246,2009-11-23,"351 Communications Professional Services not Elsewhere Specified","2009-11-23 to 2010-11-22",,14350.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C15.php,"Telefilm Canada","Institut National de l&#39;Image et du Son (INIS)",123543,2009-11-20,"227 Other Communications Services","2009-11-20 to 2010-03-31",,98078.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C16.php,"Telefilm Canada","Institut National de l&#39;Image et du Son (INIS)",123550,2009-11-20,"227 Other Communications Services","2009-11-20 to 2010-03-31",,77066.00,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C28.php,"Telefilm Canada","Reed Midem",123565,2009-11-19,"331 Exposition Services",,2010-04-13,13317.76,"Contract added during 4th quarter 2009-2010"
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C10.php,"Telefilm Canada","MDR Communications",123289,2009-11-18,"351 Communications Professional Services not Elsewhere Specified","2009-11-18 to 2010-01-30",,22500.00,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C11.php,"Telefilm Canada","Reed Midem",123301,2009-11-17,"331 Exposition Services","2010-04-12 to 2010-04-16",,405008.61,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C9.php,"Telefilm Canada","March&eacute; du Film",123383,2009-11-06,"331 Exposition Services","2010-05-12 to 2010-05-23",,100096.70,
http://www.telefilm.gc.ca/en/telefilm/corporate-publications/contracts-reports/2009/2009C27.php,"Telefilm Canada","Digital Theory Media Consulting",123706,2009-11-05,"491 Management Consulting","2009-11-05 to 2009-11-13",,9600.00,"Contract added during 4th quarter 2009-2010"
